audio|text_scribe
audio_files/Ind082_M_B_C_news_2676.wav|rumah drajat
audio_files/Ind057_M_J_C_news_1931.wav|deplu tidak pernah ngurusin mobil
audio_files/Ind016_M_J_C_news_0532.wav|herman sedyono
audio_files/Ind032_M_S_C_news_1130.wav|membidangi hukum
audio_files/Ind080_M_S_C_news_2656.wav|mulai dari perbatasan kanada sampai florida
audio_files/Ind064_F_U_C_news_2115.wav|roy akan merangkul yayasan lembaga konsumen indonesia
audio_files/Ind036_F_S_C_news_1174.wav|kini rezeki itu menghilang mengikuti pemindahan pasar ke oebobo
audio_files/Ind055_F_J_C_news_1868.wav|ia hanya mengatakan kongkow-kongkow saja tidak ada keputusan
audio_files/Ind052_M_S_C_news_1731.wav|misalnya untuk memenej secara tepat pembuangan air
audio_files/Ind045_F_U_C_news_1544.wav|ketika ditanya tentang keberadaan fariz saat itu
audio_files/Ind064_F_U_C_news_2159.wav|dan mantan kabulog yusuf kalla sebagai saksi
audio_files/Ind016_M_J_C_news_0596.wav|obat bius
audio_files/Ind079_F_S_C_news_2603.wav|sintuwu maroso
audio_files/Ind042_M_U_C_news_1357.wav|bom beracun
audio_files/Ind007_M_J_C_news_0302.wav|sheikh ahmed yassin
audio_files/Ind058_M_S_C_news_1923.wav|haji yahya mangun
audio_files/Ind087_M_J_C_news_2944.wav|dan clurit
audio_files/Ind066_F_J_C_news_2202.wav|entoy surachman
audio_files/Ind002_M_S_C_news_0045.wav|konsep pembangunan yang dijalankan paliudju terkesan absurd dan mengada-ada
audio_files/Ind055_F_J_C_news_1819.wav|yakni golok dan mandau
audio_files/Ind090_M_B_C_news_2954.wav|nyonya pati
audio_files/Ind040_F_J_C_news_1364.wav|kalau obyek vital itu terganggu
audio_files/Ind010_F_S_C_news_0382.wav|pansus bulog minta ketua dpr surati gus dur
audio_files/Ind037_F_B_C_news_1202.wav|mereka komplain kalau aransemennya diubah
audio_files/Ind064_F_U_C_news_2092.wav|bea masuk
audio_files/Ind039_F_U_C_news_1314.wav|hakim syamsul ali
audio_files/Ind095_M_S_C_news_3176.wav|staf senator
audio_files/Ind099_M_J_C_news_0049.wav|saudara agus
audio_files/Ind044_M_J_C_news_1441.wav|kalau afganistan konsisten pada tradisi itu
audio_files/Ind097_M_J_C_news_0081.wav|mendadak kacau balau
audio_files/Ind046_F_S_C_news_1549.wav|di sini ada soto dan sate yang enak
audio_files/Ind021_M_J_C_news_0670.wav|menembus gedung dan keluar dari area itu
audio_files/Ind016_M_J_C_news_0507.wav|kelompok front pembela proklamasi
audio_files/Ind061_F_S_C_news_1982.wav|masalahnya sudah terjadi sejak bulan mei yang lalu
audio_files/Ind048_M_S_C_news_1554.wav|kata herve
audio_files/Ind002_M_S_C_news_0041.wav|tinggal menuggu opini hukum dari pemerintah indonesia
audio_files/Ind045_F_U_C_news_1542.wav|tentu ada konsekwensinya
audio_files/Ind035_M_J_C_news_1221.wav|dilihat dari topografinya
audio_files/Ind089_M_U_C_news_3007.wav|hal senada juga dikemukakan abu zakaria ahmad
audio_files/Ind087_M_J_C_news_2845.wav|bom laut
audio_files/Ind050_F_S_C_news_1691.wav|ahmad fauzi
audio_files/Ind008_F_U_C_news_0240.wav|ekonom sri mulyani indrawati
audio_files/Ind090_M_B_C_news_2949.wav|plus ac
audio_files/Ind074_M_J_C_news_2490.wav|warna air danau menjadi hijau berlendir dan berbau busuk
audio_files/Ind088_M_S_C_news_2873.wav|ngapain ngurusin darurat militer atau sipil
audio_files/Ind064_F_U_C_news_2108.wav|gubernur bi non aktif syahril sabirin
audio_files/Ind020_F_J_C_news_0645.wav|pengambilan aset hingga ke upaya paksa badan
audio_files/Ind041_F_U_C_news_1336.wav|memo pada mensesneg
audio_files/Ind073_F_S_C_news_2417.wav|ia menilai syamsul muarif hanya melakukan garis kebijakan partai
audio_files/Ind092_M_S_C_news_3078.wav|masa imf ngurusin tarif beras
audio_files/Ind030_F_U_C_news_1059.wav|tambah taufiq
audio_files/Ind052_M_S_C_news_1784.wav|ketua umum ylbhi irianto menyatakan kekalahan itu
audio_files/Ind044_M_J_C_news_1453.wav|melly goeslaw
audio_files/Ind047_M_J_C_news_1601.wav|suroyo bimantoro dan wakapolri komjen ismail
audio_files/Ind027_F_S_C_news_0960.wav|di sepanjang blora hingga bojonegoro
audio_files/Ind028_F_J_C_news_0978.wav|iuran air
audio_files/Ind048_M_S_C_news_1639.wav|pulau flores
audio_files/Ind005_F_S_C_news_0230.wav|sulit dituduh sebagai langkah verbal
audio_files/Ind065_M_U_C_news_2121.wav|pihak puslabfor
audio_files/Ind016_M_J_C_news_0509.wav|urai basri
audio_files/Ind040_F_J_C_news_1337.wav|kata susilo usai sidang kabinet di bina graha
audio_files/Ind040_F_J_C_news_1371.wav|melampaui prestasinya empat tahun silam
audio_files/Ind019_F_U_C_news_0625.wav|oh ndak
audio_files/Ind069_M_U_C_news_2254.wav|yusril khawatir
audio_files/Ind040_F_J_C_news_1304.wav|sesuai dokumen tender
audio_files/Ind049_M_S_C_news_1664.wav|di toko-toko buku maupun di area pameran
audio_files/Ind071_M_J_C_news_2364.wav|akbar mengaku tidak tahu nilai cek
audio_files/Ind020_F_J_C_news_0717.wav|ungkap kwik
audio_files/Ind097_M_J_C_news_0090.wav|sulit dihitung roy menegaskan
audio_files/Ind028_F_J_C_news_0980.wav|syekh muchtar muda nasution
audio_files/Ind016_M_J_C_news_0591.wav|dprd asyik dengan mengejar jabatan dan uang
audio_files/Ind007_M_J_C_news_0285.wav|kapasitas angkut kapal reguler tawau-nunukan terbatas
audio_files/Ind054_M_J_C_news_1855.wav|dan yuyun
audio_files/Ind077_M_J_C_news_2599.wav|kita imbau supaya tarif tetap normal selama pesta rakyat
audio_files/Ind025_F_S_C_news_0812.wav|memang jika ditinjau dari segi ekonomi
audio_files/Ind080_M_S_C_news_2625.wav|jelas syifa
audio_files/Ind042_M_U_C_news_1458.wav|namun detailnya
audio_files/Ind047_M_J_C_news_1594.wav|ahmad taher
audio_files/Ind092_M_S_C_news_3051.wav|ketua fraksi partai golkar dprd diy khairuddin mengakui
audio_files/Ind060_M_U_C_news_1998.wav|menyoroti mode
audio_files/Ind005_F_S_C_news_0221.wav|cukup pragmatis
audio_files/Ind024_F_S_C_news_0800.wav|lalu saham bayer
audio_files/Ind032_M_S_C_news_1078.wav|siangnya ke istana
audio_files/Ind056_M_S_C_news_1828.wav|sebagai ilmuwan
audio_files/Ind059_M_S_C_news_1986.wav|atau menyetel wesel
audio_files/Ind083_M_B_C_news_2711.wav|karena masih ada yang belum wujud
audio_files/Ind024_F_S_C_news_0796.wav|kaos coklat bergaris
audio_files/Ind073_F_S_C_news_2425.wav|tempat ngaso juga banyak
audio_files/Ind064_F_U_C_news_2151.wav|pada dasarnya sikap indonesia terhadap tragedi wtc jelas
audio_files/Ind020_F_J_C_news_0680.wav|wewenang menkeu
audio_files/Ind038_F_U_C_news_1280.wav|bantuan berjangka tiga tahun akan direview tiap tahun
audio_files/Ind008_F_U_C_news_0339.wav|jelas ngusman
audio_files/Ind004_F_S_C_news_0173.wav|penyewanya adalah seseorang bernama leo chandra
audio_files/Ind005_F_S_C_news_0158.wav|sikap pengabaian itu
audio_files/Ind084_M_B_C_news_2847.wav|yang menjenguk korban ledakan bom slipi di ugd rscm jakarta
audio_files/Ind098_M_B_C_news_0110.wav|zat pewarna
audio_files/Ind064_F_U_C_news_2173.wav|atau orang vietnam
audio_files/Ind043_F_U_C_news_1399.wav|laskar jihad hendak dipulangkan
audio_files/Ind030_F_U_C_news_0964.wav|supaya pengawasannya efektif coba libatkan kalangan akademisi
audio_files/Ind050_F_S_C_news_1694.wav|kita bisa bertindak bersama-sama asal berlaku ikhlas dan jujur
audio_files/Ind053_M_S_C_news_1724.wav|pilih perkosa atau nyawa
audio_files/Ind020_F_J_C_news_0710.wav|kapal curah
audio_files/Ind012_M_J_C_news_0404.wav|keadaan yang sebaliknya pasti menimbulkan syok
audio_files/Ind085_M_J_C_news_2872.wav|di brussels
audio_files/Ind083_M_B_C_news_2765.wav|lembaga adat minangkabau protes acara tvri
audio_files/Ind075_F_S_C_news_2492.wav|tawuran berlangsung saling ejek
audio_files/Ind006_M_J_C_news_0189.wav|kata gonzales
audio_files/Ind014_M_U_C_news_0480.wav|lava mengalir warga tunggu sirine
audio_files/Ind067_M_S_C_news_2279.wav|glumpang tiga
audio_files/Ind093_M_S_C_news_3124.wav|dipenuhi warga
audio_files/Ind062_M_J_C_news_2090.wav|dia menyodorkan bukti
audio_files/Ind079_F_S_C_news_2577.wav|lawan wayn sebelumnya
audio_files/Ind098_M_B_C_news_0106.wav|bank dalam penyehatan
audio_files/Ind041_F_U_C_news_1427.wav|merespons hal itu
audio_files/Ind027_F_S_C_news_0947.wav|pun kalau rumahnya reyot
audio_files/Ind056_M_S_C_news_1880.wav|di sejumlah kawasan indekost mahasiswa
audio_files/Ind064_F_U_C_news_2125.wav|gusmao ingin hubungan khusus ri dan timtim
audio_files/Ind007_M_J_C_news_0200.wav|akibatnya daerah-daerah aliran sungai dan danau kondisinya kian kritis
audio_files/Ind015_F_S_C_news_0564.wav|shanty harmayn
audio_files/Ind098_M_B_C_news_0053.wav|obyek vital
audio_files/Ind029_F_S_C_news_0948.wav|esai harus karya orisinil dan belum pernah dipublikasikan media massa
audio_files/Ind086_M_S_C_news_2878.wav|sesuai uud
audio_files/Ind098_M_B_C_news_0090.wav|sulit dihitung roy menegaskan
audio_files/Ind002_M_S_C_news_0094.wav|yang dikenal sebagai mike
audio_files/Ind055_F_J_C_news_1828.wav|sebagai ilmuwan
audio_files/Ind053_M_S_C_news_1735.wav|tegas chaerul lagi
audio_files/Ind049_M_S_C_news_1586.wav|sesuai harga eceran tertinggi
audio_files/Ind074_M_J_C_news_2419.wav|lain lagi klaim gam
audio_files/Ind037_F_B_C_news_1268.wav|mulai melenceng
audio_files/Ind049_M_S_C_news_1636.wav|episentrum gempa liwa terletak di daratan
audio_files/Ind076_F_B_C_news_2578.wav|jelas gintings
audio_files/Ind069_M_U_C_news_2266.wav|tak menyentuh
audio_files/Ind035_M_J_C_news_1180.wav|cina melejit
audio_files/Ind056_M_S_C_news_1916.wav|tudingan itu keruan membuat ad yugoslavia menyangkal
audio_files/Ind027_F_S_C_news_0955.wav|kusbini membantah dan mengatakan zulkifli atau zulfikar bekerja sebagai wiraswasta
audio_files/Ind089_M_U_C_news_3010.wav|pegawai kontraktor
audio_files/Ind062_M_J_C_news_2101.wav|dengan menejemen perubahan yang konprehensif
audio_files/Ind058_M_S_C_news_1884.wav|hakim berencana tinjau tkp syafiuddin dalam sidang tommy rabu depan
audio_files/Ind024_F_S_C_news_0806.wav|lembaga pbb khusus untuk pengungsi
audio_files/Ind085_M_J_C_news_2783.wav|penduduk menggunakan air payau dari sumur masyarakat
audio_files/Ind023_M_J_C_news_0737.wav|agfar menjalani tahanan di mapolres poso
audio_files/Ind097_M_J_C_news_0058.wav|kata dia sambil ngeloyor meninggalkan ruangan jumpa pers
audio_files/Ind027_F_S_C_news_0872.wav|ketika orang gam nggak mereka temukan
audio_files/Ind001_F_B_C_news_0023.wav|kata syachrial
audio_files/Ind076_F_B_C_news_2490.wav|warna air danau menjadi hijau berlendir dan berbau busuk
audio_files/Ind028_F_J_C_news_0924.wav|mantan kabulog beddu amang
audio_files/Ind051_M_S_C_news_1708.wav|dan ipnu
audio_files/Ind087_M_J_C_news_2906.wav|saya berharap pasar meresponsnya positif
audio_files/Ind072_M_J_C_news_2425.wav|tempat ngaso juga banyak
audio_files/Ind015_F_S_C_news_0542.wav|ia juga hengkang dari pondok pesantren citeureup
audio_files/Ind027_F_S_C_news_0914.wav|david beckham
audio_files/Ind099_M_J_C_news_0077.wav|dan itu adalah china petroleum
audio_files/Ind091_F_S_C_news_2973.wav|imbaunya lagi
audio_files/Ind091_F_S_C_news_3021.wav|untuk insentif non-fiskal
audio_files/Ind061_F_S_C_news_2083.wav|persiapan sidang apec di shanghai rrc
audio_files/Ind056_M_S_C_news_1920.wav|kalau mpr tidak mau mengesahkan
audio_files/Ind025_F_S_C_news_0858.wav|rakyat aceh harus menyetopnya
audio_files/Ind046_F_S_C_news_1524.wav|dinilai wajar
audio_files/Ind075_F_S_C_news_2537.wav|mereka memfokuskan perhatian hingga lantai delapan gedung wtc yang tersisa
audio_files/Ind099_M_J_C_news_0070.wav|kata bazrif
audio_files/Ind018_F_S_C_news_0648.wav|denmark sudah pernah lolos ke piala dunia dua kali
audio_files/Ind049_M_S_C_news_1644.wav|saya tidak pernah dengar ada imej publik yang baik
audio_files/Ind072_M_J_C_news_2418.wav|biar saja kita boikot sekalian kata dia dengan sewot
audio_files/Ind090_M_B_C_news_3039.wav|sebagai janda permaisuri
audio_files/Ind020_F_J_C_news_0705.wav|kata mulkhan
audio_files/Ind068_M_S_C_news_2232.wav|subarjo enggan
audio_files/Ind053_M_S_C_news_1775.wav|syal merah putih
audio_files/Ind004_F_S_C_news_0193.wav|reog ponorogo
audio_files/Ind031_M_J_C_news_1006.wav|dari anak-anak sampai nenek-nenek
audio_files/Ind064_F_U_C_news_2128.wav|posko banjir jakarta timur yang kebetulan mengenal syofian langsung menghubunginya
audio_files/Ind048_M_S_C_news_1566.wav|banyak bayi yang kekurangan gizi
audio_files/Ind087_M_J_C_news_2843.wav|ia menusuk dan mengoyak
audio_files/Ind081_M_J_C_news_2657.wav|mungkin sedikit syukuran
audio_files/Ind068_M_S_C_news_2231.wav|hadir sebagai narasumber adalah personel grup kesenian tayub lebdorini
audio_files/Ind012_M_J_C_news_0378.wav|seperti yang diminta imf sebagai syaratnya
audio_files/Ind068_M_S_C_news_2289.wav|pkb imbau elite politik hentikan konflik
audio_files/Ind016_M_J_C_news_0549.wav|itu sudah berikut pembuatan penengnya katanya lagi
audio_files/Ind082_M_B_C_news_2736.wav|peringkat satu dunia peter gade
audio_files/Ind030_F_U_C_news_1052.wav|megawati sampaikan pidato rapbn
audio_files/Ind075_F_S_C_news_2547.wav|maksud hati
audio_files/Ind056_M_S_C_news_1858.wav|dalam pledoi juga disebutkan
audio_files/Ind086_M_S_C_news_2839.wav|atau gengsi pengembang di sini
audio_files/Ind011_F_U_C_news_0423.wav|kalau eurico ditangkap
audio_files/Ind066_F_J_C_news_2178.wav|pers nasional
audio_files/Ind060_M_U_C_news_2020.wav|julukan persebaya
audio_files/Ind090_M_B_C_news_3009.wav|ujar khrisna
audio_files/Ind004_F_S_C_news_0144.wav|sampai chrisye
audio_files/Ind053_M_S_C_news_1759.wav|tidak khusus
audio_files/Ind004_F_S_C_news_0200.wav|akibatnya daerah-daerah aliran sungai dan danau kondisinya kian kritis
audio_files/Ind016_M_J_C_news_0515.wav|dan yenny
audio_files/Ind003_M_U_C_news_0082.wav|lalu dia mulai ngebut
audio_files/Ind009_F_U_C_news_0288.wav|manuel kasiepo
audio_files/Ind036_F_S_C_news_1262.wav|gelombang tsunami biasanya terjadi beberapa menit setelah gempa utama
audio_files/Ind051_M_S_C_news_1688.wav|rencana hijau kota
audio_files/Ind080_M_S_C_news_2666.wav|taufiq kiemas
audio_files/Ind021_M_J_C_news_0664.wav|di dalam draf awal
audio_files/Ind079_F_S_C_news_2580.wav|lalu mereka ceburkan ke sumur
audio_files/Ind090_M_B_C_news_2982.wav|fuad aznan
audio_files/Ind098_M_B_C_news_0104.wav|ubah lagi formatnya
audio_files/Ind036_F_S_C_news_1230.wav|pembentukan pansus bulog kurang proporsional
audio_files/Ind022_M_U_C_news_0794.wav|kecamatan banyuputih
audio_files/Ind087_M_J_C_news_2839.wav|atau gengsi pengembang di sini
audio_files/Ind056_M_S_C_news_1924.wav|dua enam
audio_files/Ind074_M_J_C_news_2435.wav|dalam kasus anggota pansus buloggate yang telah mengungkapkan hasil rapat
audio_files/Ind045_F_U_C_news_1538.wav|sehubungan dengan usainya kunjungan kerja khusus pimpinan dpr ke wamena
audio_files/Ind010_F_S_C_news_0373.wav|memiliki akhlak dan moral yang tinggi sebagai
audio_files/Ind008_F_U_C_news_0324.wav|yang jelas bukan pdi perjuangan jawab roy sambil tertawa
audio_files/Ind053_M_S_C_news_1771.wav|melihat saksi bengong fachmi tertawa kecil
audio_files/Ind087_M_J_C_news_2918.wav|imbuh ferry
audio_files/Ind084_M_B_C_news_2773.wav|ahmad subagya
audio_files/Ind069_M_U_C_news_2279.wav|glumpang tiga
audio_files/Ind064_F_U_C_news_2182.wav|pakai nasi dong
audio_files/Ind092_M_S_C_news_3028.wav|sahid batal pailit
audio_files/Ind062_M_J_C_news_2113.wav|yang telah dirintis saudara susilo bambang yudhoyono
audio_files/Ind050_F_S_C_news_1679.wav|di cijantung
audio_files/Ind007_M_J_C_news_0220.wav|syahril datang dengan sedan volvo warna hitam metalik
audio_files/Ind044_M_J_C_news_1466.wav|kini mereka tengah menyocokkan data
audio_files/Ind004_F_S_C_news_0131.wav|blokade jalan pun sempat dibuka
audio_files/Ind068_M_S_C_news_2290.wav|kalau nggak ngaku digebukin sampai ngaku
audio_files/Ind046_F_S_C_news_1541.wav|yang kemudian dianggap sebagai bom syahid
audio_files/Ind090_M_B_C_news_3014.wav|tegas khofifah
audio_files/Ind027_F_S_C_news_0893.wav|sementara kalau tyasno yang naik
audio_files/Ind046_F_S_C_news_1514.wav|dan penyakit paru obstruktif kronik
audio_files/Ind001_F_B_C_news_0056.wav|kendati demikian sulistio enggan menjelaskan mengenai alasan yang dimaksudkan
audio_files/Ind053_M_S_C_news_1755.wav|syafnil armen
audio_files/Ind009_F_U_C_news_0264.wav|dipenuhi oleh puluhan bus yang digunakan pendemo untuk parkir
audio_files/Ind063_M_J_C_news_2092.wav|bea masuk
audio_files/Ind007_M_J_C_news_0235.wav|sejago-jagonya pelatih
audio_files/Ind075_F_S_C_news_2495.wav|howard dan istrinya
audio_files/Ind024_F_S_C_news_0862.wav|para investor spanyol mulai hijrah ke asia
audio_files/Ind082_M_B_C_news_2674.wav|posko aparat dua unit
audio_files/Ind012_M_J_C_news_0372.wav|aku hanya ingat kau kasih
audio_files/Ind001_F_B_C_news_0104.wav|ubah lagi formatnya
audio_files/Ind038_F_U_C_news_1245.wav|termasuk ke ntb
audio_files/Ind087_M_J_C_news_2928.wav|dana brunei untuk siapa
audio_files/Ind039_F_U_C_news_1360.wav|amrozi juga ahli bom
audio_files/Ind100_M_B_C_news_0134.wav|begitu ungkap juru bicara militer letkol jose mabanta
audio_files/Ind050_F_S_C_news_1722.wav|yang terkait dengan jaringan suplai global
audio_files/Ind088_M_S_C_news_2905.wav|sudah ramai luar biasa sehingga lebih mirip pasar
audio_files/Ind017_F_S_C_news_0545.wav|ali imron mirip sketsa
audio_files/Ind053_M_S_C_news_1808.wav|mereka masih bertele-tele nyinyir tak tentu arah
audio_files/Ind096_M_J_C_news_3150.wav|langkah dan kebijakan politik partai khususnya menjelang si mpr
audio_files/Ind040_F_J_C_news_1382.wav|tambah roy
audio_files/Ind073_F_S_C_news_2445.wav|penegasan ibu cuma begitu
audio_files/Ind036_F_S_C_news_1213.wav|penyewaan pulau wewenang pemda
audio_files/Ind037_F_B_C_news_1265.wav|sebelum krisis
audio_files/Ind059_M_S_C_news_1932.wav|kata eurico
audio_files/Ind033_F_U_C_news_1087.wav|sejalan dengan tekad polri
audio_files/Ind072_M_J_C_news_2387.wav|asep effendi
audio_files/Ind041_F_U_C_news_1361.wav|satu ranjang bersprei putih
audio_files/Ind031_M_J_C_news_1054.wav|ia mengungkapkan semua radio khusus pemerintah daerah
audio_files/Ind044_M_J_C_news_1435.wav|sukandar untuk zimbabwe
audio_files/Ind023_M_J_C_news_0760.wav|akhmad kholid
audio_files/Ind012_M_J_C_news_0386.wav|sedangkan sebagai psikotropika diakuinya ada tapi jumlahnya sangat kecil
audio_files/Ind052_M_S_C_news_1721.wav|mengorek-ngorek kuping
audio_files/Ind088_M_S_C_news_2910.wav|iya ya
audio_files/Ind032_M_S_C_news_1054.wav|ia mengungkapkan semua radio khusus pemerintah daerah
audio_files/Ind011_F_U_C_news_0364.wav|rahardjo widi
audio_files/Ind088_M_S_C_news_2913.wav|saya risau tiga tahun terbengkalai
audio_files/Ind085_M_J_C_news_2816.wav|di bakal negara baru itu
audio_files/Ind050_F_S_C_news_1718.wav|grace simon
audio_files/Ind016_M_J_C_news_0600.wav|sayang nguyen sangat cerdik dia bermain waktu
audio_files/Ind050_F_S_C_news_1710.wav|bukan perang etnis
audio_files/Ind012_M_J_C_news_0471.wav|perlu uang tunai besar untuk melikuidasi bii
audio_files/Ind010_F_S_C_news_0400.wav|plat cetak
audio_files/Ind059_M_S_C_news_1937.wav|karena itu saya meminta beliau untuk ngirit
audio_files/Ind099_M_J_C_news_0125.wav|memastikan lagi bahwa si bayi adalah perempuan
audio_files/Ind065_M_U_C_news_2171.wav|oleh dodi
audio_files/Ind053_M_S_C_news_1733.wav|verzola menambahkan
audio_files/Ind010_F_S_C_news_0317.wav|namun kali ini disela-sela suara setuju itu terdengar teriakan-teriakan hei
audio_files/Ind009_F_U_C_news_0333.wav|rumsfeld juga mengatakan demikian
audio_files/Ind019_F_U_C_news_0637.wav|kode ham
audio_files/Ind097_M_J_C_news_0049.wav|saudara agus
audio_files/Ind099_M_J_C_news_0087.wav|sebelum fajar menyingsing
audio_files/Ind091_F_S_C_news_2987.wav|yang memenangi empat buah oscar
audio_files/Ind063_M_J_C_news_2070.wav|menurut tyasno
audio_files/Ind080_M_S_C_news_2699.wav|kata suwena
audio_files/Ind076_F_B_C_news_2494.wav|dan revolver
audio_files/Ind007_M_J_C_news_0293.wav|ini berbeda dengan tipe umum penduduk aceh di daratan
audio_files/Ind072_M_J_C_news_2408.wav|kesibukan tidak pernah berhenti sepanjang hari sejak selepas dzuhur
audio_files/Ind041_F_U_C_news_1411.wav|suharsono juga kesulitan untuk menerangkan penyebab henti jantung itu
audio_files/Ind004_F_S_C_news_0152.wav|sutradara gintings dan bachtiar chomsyah
audio_files/Ind005_F_S_C_news_0207.wav|haji suaib mengatakan sejujurnya
audio_files/Ind014_M_U_C_news_0464.wav|sekujur tubuh ngatiyem hangus
audio_files/Ind036_F_S_C_news_1222.wav|owen sempat berkelit
audio_files/Ind026_F_S_C_news_0856.wav|kilah zein
audio_files/Ind004_F_S_C_news_0147.wav|david seaman
audio_files/Ind086_M_S_C_news_2870.wav|tindakan ini dinilai zulfikar sebagai tindakan sewenang-wenang
audio_files/Ind076_F_B_C_news_2512.wav|masih menurut achmad baasyir juga sedikit khawatir dengan amrozi
audio_files/Ind072_M_J_C_news_2447.wav|tidak perlu khawatir
audio_files/Ind028_F_J_C_news_0974.wav|oncom yang dibuat dari ampas tahu dan berwarna merah jamur
audio_files/Ind025_F_S_C_news_0806.wav|lembaga pbb khusus untuk pengungsi
audio_files/Ind084_M_B_C_news_2744.wav|sambil menambahkan masih ada beberapa detail yang harus diselesaikan
audio_files/Ind004_F_S_C_news_0208.wav|walau acara yang disajikan cukup heboh
audio_files/Ind030_F_U_C_news_0962.wav|penggunaan jalur alternatif hendaknya disertai pula dengan pengamanan oleh petugas
audio_files/Ind092_M_S_C_news_3064.wav|gol bunuh diri
audio_files/Ind034_F_U_C_news_1104.wav|bukankah lebih banyak bankir ngemplang yang harus mempertanggungjawabkan perbuatan mereka
audio_files/Ind088_M_S_C_news_2933.wav|oji sinaga
audio_files/Ind039_F_U_C_news_1270.wav|jika ia merasa dirugikan oleh tyasno
audio_files/Ind013_M_U_C_news_0427.wav|iman sucipto umar
audio_files/Ind059_M_S_C_news_2016.wav|saya juga tidak tahu kalau choirul anam terlibat
audio_files/Ind047_M_J_C_news_1593.wav|penyejuk ruangan
audio_files/Ind073_F_S_C_news_2448.wav|suharto zakaria
audio_files/Ind019_F_U_C_news_0668.wav|ungkap udin
audio_files/Ind041_F_U_C_news_1381.wav|harus menimbang sejauh mana korban atau ahli waris kuat menerimanya
audio_files/Ind064_F_U_C_news_2172.wav|oh enggak ini upaya non legal
audio_files/Ind068_M_S_C_news_2243.wav|himbau meneg bumn ini
audio_files/Ind098_M_B_C_news_0035.wav|itu risiko akhir
audio_files/Ind034_F_U_C_news_1158.wav|namun di lapangan bintang kejora dipakai sebagai wujud negara ujarnya
audio_files/Ind007_M_J_C_news_0243.wav|yang melampaui garis dan sudah mulai memasuki masalah-masalah intern kita
audio_files/Ind013_M_U_C_news_0444.wav|dengan sistem proteksi yang sederhana berupa tarif spesifik saja
audio_files/Ind015_F_S_C_news_0539.wav|leo juga menolak berkomentar mengenai nasib taufik selanjutnya
audio_files/Ind069_M_U_C_news_2327.wav|lanjut roy
audio_files/Ind043_F_U_C_news_1474.wav|para calon tersebut masih dalam taraf klarifikasi
audio_files/Ind005_F_S_C_news_0187.wav|namun alfred tidak beruntung
audio_files/Ind011_F_U_C_news_0367.wav|jalan kyai maja
audio_files/Ind024_F_S_C_news_0776.wav|hisyam busri
audio_files/Ind093_M_S_C_news_3054.wav|menurut egi
audio_files/Ind072_M_J_C_news_2376.wav|bob minta tahanan kota
audio_files/Ind024_F_S_C_news_0854.wav|cholid ghozali
audio_files/Ind029_F_S_C_news_1016.wav|di rancaekek
audio_files/Ind058_M_S_C_news_1982.wav|masalahnya sudah terjadi sejak bulan mei yang lalu
audio_files/Ind035_M_J_C_news_1149.wav|berbeda dengan tahun sebelumnya yang menggunakan soal dengan huruf braile
audio_files/Ind064_F_U_C_news_2127.wav|danau dan ferry
audio_files/Ind036_F_S_C_news_1157.wav|konvoi resmi hanya diperuntukkan bagi presiden megawati
audio_files/Ind094_M_S_C_news_3142.wav|sesuai hukum jagat pop
audio_files/Ind043_F_U_C_news_1461.wav|kami sediakan loket khusus
audio_files/Ind020_F_J_C_news_0644.wav|butet dan sungai ular
audio_files/Ind076_F_B_C_news_2532.wav|kompleks lippo cikarang
audio_files/Ind099_M_J_C_news_0057.wav|david deda
audio_files/Ind081_M_J_C_news_2710.wav|lebih khusus lagi
audio_files/Ind036_F_S_C_news_1181.wav|persyaratan islah kan sebaik-baiknya orang bercerai lebih baik bersatu dia berharap
audio_files/Ind100_M_B_C_news_0102.wav|satu orang sedang ke jerusalem
audio_files/Ind087_M_J_C_news_2875.wav|dan bunyu
audio_files/Ind017_F_S_C_news_0604.wav|penangkapan terhadap dodo juanda
audio_files/Ind047_M_J_C_news_1582.wav|wahai nusa bangsa aku bela senantiasa
audio_files/Ind093_M_S_C_news_3069.wav|atau kuwait
audio_files/Ind020_F_J_C_news_0721.wav|mengklaim merugikan negara
audio_files/Ind014_M_U_C_news_0495.wav|aktiva produktif
audio_files/Ind022_M_U_C_news_0778.wav|kata kabag serse eddy tambunan
audio_files/Ind023_M_J_C_news_0739.wav|sambil menyeka matanya
audio_files/Ind048_M_S_C_news_1633.wav|agung ditangkap sehari setelah pembukaan prj oleh presiden megawati soekarnoputri
audio_files/Ind090_M_B_C_news_2956.wav|selain novry
audio_files/Ind087_M_J_C_news_2891.wav|platform yang dia maksud
audio_files/Ind039_F_U_C_news_1280.wav|bantuan berjangka tiga tahun akan direview tiap tahun
audio_files/Ind077_M_J_C_news_2529.wav|malah repot nanti
audio_files/Ind001_F_B_C_news_0020.wav|si firaun kecil
audio_files/Ind070_M_U_C_news_2333.wav|menilai kasus asramagate secara hukum bukan masalah
audio_files/Ind025_F_S_C_news_0848.wav|bank sewu
audio_files/Ind069_M_U_C_news_2247.wav|zone khusus tni angkatan udara
audio_files/Ind055_F_J_C_news_1836.wav|indra bersama farikha akan mengadu ke mabes polri hari ini
audio_files/Ind012_M_J_C_news_0398.wav|di jepang sabut kelapa asal blitar digunakan sebagai media tanam
audio_files/Ind086_M_S_C_news_2849.wav|mau lari kemana sih klien kami yang sudah uzur itu
audio_files/Ind085_M_J_C_news_2810.wav|baru enam yang kembali ke dephut
